From Date;To Date;Station;PM2.5;NO;NO2;NOx;CO;Ozone;RF;RF;RF;RF;TOT-RF;
06-12-2018 00:00;07-12-2018 00:00;vikas_sadan;24.74;136.24;20.84;44.57;0.51;17.32;0;0;0;0;0;
07-12-2018 00:00;08-12-2018 00:00;vikas_sadan;51.16;65.13;15.43;22.45;0.21;18.34;0;0;0;0;0;
08-12-2018 00:00;09-12-2018 00:00;vikas_sadan;42.97;97.16;22.21;44.69;0.86;34.44;0;0;0;0;0;
09-12-2018 00:00;10-12-2018 00:00;vikas_sadan;79.58;114.26;23.67;96.3;0.58;28.14;0;0;0;0;0;
10-12-2018 00:00;11-12-2018 00:00;vikas_sadan;94.25;52.03;20.62;44.73;0.5;26.25;0;0;0;0;0;
11-12-2018 00:00;12-12-2018 00:00;vikas_sadan;10.45;8.6;9.21;5.05;0.33;62.42;0;0;0;0;0;
12-12-2018 00:00;13-12-2018 00:00;vikas_sadan;72.07;10.28;8.3;6.86;0.6;37.37;0;0;0;0;0;
13-12-2018 00:00;14-12-2018 00:00;vikas_sadan;62.35;9.6;4.63;4.5;0.74;26.64;0;0;0;0;0;
14-12-2018 00:00;15-12-2018 00:00;vikas_sadan;53.38;9.63;21.03;16.04;0.51;29.49;0;0;0;0;0;
15-12-2018 00:00;16-12-2018 00:00;vikas_sadan;62.9;18.99;44.53;38.43;0.5;32.69;0;0;0;0;0.2;
16-12-2018 00:00;17-12-2018 00:00;vikas_sadan;60.4;27.17;47.65;46.7;0.57;33.87;0;0;0;0;0;
17-12-2018 00:00;18-12-2018 00:00;vikas_sadan;89.42;93.02;77.64;114.25;0.53;27.2;0;0;0;0;0;
18-12-2018 00:00;19-12-2018 00:00;vikas_sadan;50;35.7;58.28;58.74;0.53;35.18;0;0;0;0;0;
19-12-2018 00:00;20-12-2018 00:00;vikas_sadan;76.97;81.23;78.53;106.33;0.5;34.57;0;0;0;0;0.2;
20-12-2018 00:00;21-12-2018 00:00;vikas_sadan;115.91;175.35;146.96;191.1;0.52;32.13;0;0;0;0;0;
21-12-2018 00:00;22-12-2018 00:00;vikas_sadan;83.68;157.79;105.69;176.72;0.47;32.11;0;0;0;0;0;
22-12-2018 00:00;23-12-2018 00:00;vikas_sadan;102.57;170.07;122.32;200.2;0.53;28.18;0;0;0;0;0.2;
23-12-2018 00:00;24-12-2018 00:00;vikas_sadan;127.69;116.48;87.29;138.86;0.52;35.12;0;0;0;0;0;
24-12-2018 00:00;25-12-2018 00:00;vikas_sadan;109.71;208.38;119.09;219.12;0.57;28.62;0;0;0;0;0.2;
25-12-2018 00:00;26-12-2018 00:00;vikas_sadan;147.45;36.87;46.72;53.86;0.29;29.14;0;0;0;0;0;
26-12-2018 00:00;27-12-2018 00:00;vikas_sadan;147.92;115.94;77.71;133.47;0.3;28.38;0;0;0;0;0.4;
27-12-2018 00:00;28-12-2018 00:00;vikas_sadan;177.48;110.67;74.66;127.74;0.3;27.31;0;0;0;0;0;
28-12-2018 00:00;29-12-2018 00:00;vikas_sadan;183.71;42.18;41.84;55.67;1.74;35.41;0;0;0;0;0;
29-12-2018 00:00;30-12-2018 00:00;vikas_sadan;209.81;105.96;80.38;107.28;5.31;30.52;0;0;0;0;0;
30-12-2018 00:00;31-12-2018 00:00;vikas_sadan;462.21;206.87;145.6;217.05;2.61;26.76;0;0;0;0;0;
31-12-2018 00:00;01-01-2019 00:00;vikas_sadan;387.59;190.01;114.04;199.99;2.48;22.84;0;0;0;0;0.2;
01-01-2019 00:00;02-01-2019 00:00;vikas_sadan;396.51;163.38;91.52;178.11;1.33;22.03;0;0;0;0;0;
02-01-2019 00:00;03-01-2019 00:00;vikas_sadan;393.85;96.16;65.44;110.31;0.94;26.5;0;0;0;0;0;
03-01-2019 00:00;04-01-2019 00:00;vikas_sadan;336.03;72.11;54.46;81.01;1.79;25.14;0;0;0;0;0.2;
04-01-2019 00:00;05-01-2019 00:00;vikas_sadan;172.9;62.65;45.08;73.81;1.66;14.01;0;0;0;0;0;
05-01-2019 00:00;06-01-2019 00:00;vikas_sadan;202.37;38.1;42.59;52.83;1.27;25.15;0;0;0;0;0;
06-01-2019 00:00;07-01-2019 00:00;vikas_sadan;117.87;12.21;26.96;23.89;1.2;38.15;0.03;0.03;0.03;0.03;2.4;
07-01-2019 00:00;08-01-2019 00:00;vikas_sadan;116.56;21.58;26.99;31.2;1.2;20.71;0;0;0;0;0.2;
08-01-2019 00:00;09-01-2019 00:00;vikas_sadan;111.76;17.24;23.82;26.15;1.2;30.22;0;0;0;0;0;
09-01-2019 00:00;10-01-2019 00:00;vikas_sadan;98.98;12.54;23.58;22.38;1.2;37.86;0;0;0;0;0;
10-01-2019 00:00;11-01-2019 00:00;vikas_sadan;98.13;60.7;50.37;71.34;1.2;32.32;0;0;0;0;0;
11-01-2019 00:00;12-01-2019 00:00;vikas_sadan;189.84;185.52;124.68;194.79;1.19;25.16;0;0;0;0;0.2;
12-01-2019 00:00;13-01-2019 00:00;vikas_sadan;216.96;173.27;96.03;189.17;1.2;30.76;0;0;0;0;0;
13-01-2019 00:00;14-01-2019 00:00;vikas_sadan;166.99;44.69;43.25;58.45;1.14;36.52;0;0;0;0;0.2;
14-01-2019 00:00;15-01-2019 00:00;vikas_sadan;74.16;10.12;18.38;17.7;1.1;43.71;0;0;0;0;0;
15-01-2019 00:00;16-01-2019 00:00;vikas_sadan;87.43;29.36;27.58;37.81;1.1;39.87;0;0;0;0;0;
16-01-2019 00:00;17-01-2019 00:00;vikas_sadan;164.69;124.06;71.77;135.47;1.09;26.57;0;0;0;0;0;
17-01-2019 00:00;18-01-2019 00:00;vikas_sadan;216.82;119.97;70.73;132.82;1.1;35.88;0;0;0;0;0;
18-01-2019 00:00;19-01-2019 00:00;vikas_sadan;168.88;53.68;42.46;64.56;1.08;26.78;0;0;0;0;0;
19-01-2019 00:00;20-01-2019 00:00;vikas_sadan;183.81;162.13;93.07;172.99;1.1;27.69;0;0;0;0;0.2;
20-01-2019 00:00;21-01-2019 00:00;vikas_sadan;151.67;133.45;84.87;151.4;1.11;25.44;0;0;0;0;0;
21-01-2019 00:00;22-01-2019 00:00;vikas_sadan;90.6;25.69;35.4;38.82;1.1;31.46;0.01;0.01;0.01;0.01;1.4;
22-01-2019 00:00;23-01-2019 00:00;vikas_sadan;42.42;24.59;29.75;35.35;1.1;26.88;0.29;0.29;0.29;0.29;27.8;
23-01-2019 00:00;24-01-2019 00:00;vikas_sadan;94.09;35.05;31.83;44.73;0.92;16.33;0;0;0;0;0.1;
24-01-2019 00:00;25-01-2019 00:00;vikas_sadan;128.53;37.42;35.2;48.42;0.31;18.63;0;0;0;0;0.2;
25-01-2019 00:00;26-01-2019 00:00;vikas_sadan;57.6;17.43;24.11;26.1;0.33;29.03;0.01;0.01;0.01;0.01;0.7;
26-01-2019 00:00;27-01-2019 00:00;vikas_sadan;82.18;19.87;22.58;26.54;0.7;38.39;0;0;0;0;0;
27-01-2019 00:00;28-01-2019 00:00;vikas_sadan;91.49;15.47;22.07;23.55;0.7;40.03;0;0;0;0;0.1;
28-01-2019 00:00;29-01-2019 00:00;vikas_sadan;91.58;44.16;73.4;60.65;0.81;48.53;0;0;0;0;0;
29-01-2019 00:00;30-01-2019 00:00;vikas_sadan;71.3;28.12;50.78;46.01;0.68;36.72;0;0;0;0;0;
30-01-2019 00:00;31-01-2019 00:00;vikas_sadan;117.69;107.95;117.88;145.24;0.89;29.19;0;0;0;0;0;
31-01-2019 00:00;01-02-2019 00:00;vikas_sadan;122.08;86.66;95.5;119.43;0.57;32.72;0;0;0;0;0;
01-02-2019 00:00;02-02-2019 00:00;vikas_sadan;108.8;38.91;50.58;53.33;0.77;38.25;0;0;0;0;0;
02-02-2019 00:00;03-02-2019 00:00;vikas_sadan;118.78;17.12;28.26;28.11;0.68;33.83;0;0;0;0;0;
03-02-2019 00:00;04-02-2019 00:00;vikas_sadan;85.76;30.61;29.05;39.74;0.74;29.44;0;0;0;0;0;
04-02-2019 00:00;05-02-2019 00:00;vikas_sadan;100.56;99.49;60.27;111.3;0.93;36.91;0;0;0;0;0;
05-02-2019 00:00;06-02-2019 00:00;vikas_sadan;92.11;437.85;62;96.39;0.52;47.52;0;0;0;0;0;
06-02-2019 00:00;07-02-2019 00:00;vikas_sadan;90.26;32.49;300.49;187.82;0.67;30.74;0;0;0;0;0;
07-02-2019 00:00;08-02-2019 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
08-02-2019 00:00;09-02-2019 00:00;vikas_sadan;34.09;36.27;218.72;142.93;0.33;48.76;0;0;0;0;0;
09-02-2019 00:00;10-02-2019 00:00;vikas_sadan;74.45;13.28;348.25;192.78;1.1;22.83;0;0;0;0;0;
10-02-2019 00:00;11-02-2019 00:00;vikas_sadan;102.89;87.97;358.37;250.13;1.14;18.93;0;0;0;0;0;
11-02-2019 00:00;12-02-2019 00:00;vikas_sadan;154.49;104.13;301.43;226.58;0.79;28.6;0;0;0;0;0;
12-02-2019 00:00;13-02-2019 00:00;vikas_sadan;159.57;159.68;337.31;259.03;0.91;36.94;0;0;0;0;0;
13-02-2019 00:00;14-02-2019 00:00;vikas_sadan;171.7;139.23;376.61;281.21;0.71;33.1;0;0;0;0;0;
14-02-2019 00:00;15-02-2019 00:00;vikas_sadan;111.66;13.25;223.73;102.84;0.56;40.21;0;0;0;0;0;
15-02-2019 00:00;16-02-2019 00:00;vikas_sadan;82.73;100.62;151.52;78.13;0.82;28.68;0;0;0;0;0;
16-02-2019 00:00;17-02-2019 00:00;vikas_sadan;78.07;3.23;88.65;39.21;0.65;33.74;0;0;0;0;0;
17-02-2019 00:00;18-02-2019 00:00;vikas_sadan;60.66;51.26;142.72;77.55;0.72;39.26;0;0;0;0;0;
18-02-2019 00:00;19-02-2019 00:00;vikas_sadan;87.14;63.44;198.01;143.68;0.75;34.6;0;0;0;0;0;
19-02-2019 00:00;20-02-2019 00:00;vikas_sadan;87.14;69;90.83;86.09;0.82;25.29;0;0;0;0;0;
20-02-2019 00:00;21-02-2019 00:00;vikas_sadan;75.2;19.42;32.72;27.6;0.71;14.13;0;0;0;0;0;
21-02-2019 00:00;22-02-2019 00:00;vikas_sadan;51.93;19.79;27.27;26.91;0.81;26.15;0;0;0;0;0;
22-02-2019 00:00;23-02-2019 00:00;vikas_sadan;52.59;6.87;10.09;7.53;0.71;40.57;0;0;0;0;0;
23-02-2019 00:00;24-02-2019 00:00;vikas_sadan;41.67;10.39;12.83;11.83;0.71;55.39;0;0;0;0;0;
24-02-2019 00:00;25-02-2019 00:00;vikas_sadan;56.57;20.35;18.81;22.78;0.8;51.77;0;0;0;0;0;
25-02-2019 00:00;26-02-2019 00:00;vikas_sadan;87.93;35.29;32.74;41.39;0.59;35.75;0;0;0;0;0;
26-02-2019 00:00;27-02-2019 00:00;vikas_sadan;45.42;17.4;30.54;26.72;0.71;35.88;0;0;0;0;0;
27-02-2019 00:00;28-02-2019 00:00;vikas_sadan;42.79;15.66;24.37;22.2;0.72;40.16;0;0;0;0;0;
28-02-2019 00:00;01-03-2019 00:00;vikas_sadan;64.86;36.13;26.15;40.13;0.48;35.32;0;0;0;0;0;
01-03-2019 00:00;02-03-2019 00:00;vikas_sadan;74.99;14.88;26.19;23.21;0.44;31.17;0;0;0;0;0;
02-03-2019 00:00;03-03-2019 00:00;vikas_sadan;81.52;21.47;35.98;33.62;0.57;12.28;0;0;0;0;0;
03-03-2019 00:00;04-03-2019 00:00;vikas_sadan;38.83;13.14;20.8;19;0.64;23.28;0;0;0;0;0;
04-03-2019 00:00;05-03-2019 00:00;vikas_sadan;68.15;27.26;15.33;27.09;0.52;29.38;0;0;0;0;0;
05-03-2019 00:00;06-03-2019 00:00;vikas_sadan;39.63;11.22;12.82;13.26;0.51;30.38;0;0;0;0;0;
06-03-2019 00:00;07-03-2019 00:00;vikas_sadan;58.95;21.75;20.17;25.45;0.46;30.64;0;0;0;0;0;
07-03-2019 00:00;08-03-2019 00:00;vikas_sadan;88.25;33.34;26.09;37.97;0.24;31.03;0;0;0;0;0;
08-03-2019 00:00;09-03-2019 00:00;vikas_sadan;73.98;32.07;33.03;40.32;0.22;32.37;0;0;0;0;0;
09-03-2019 00:00;10-03-2019 00:00;vikas_sadan;44.16;9.93;17.08;15.13;0.19;46.83;0;0;0;0;0;
10-03-2019 00:00;11-03-2019 00:00;vikas_sadan;46.09;11.52;17.45;15.93;0.22;49.65;0;0;0;0;0;
11-03-2019 00:00;12-03-2019 00:00;vikas_sadan;59.1;62.97;43.67;54.77;0.46;26.93;0;0;0;0;0;
12-03-2019 00:00;13-03-2019 00:00;vikas_sadan;69.75;10.75;11.23;12.04;0.21;32.76;0;0;0;0;0;
13-03-2019 00:00;14-03-2019 00:00;vikas_sadan;86.39;17.77;17.77;21.13;0.31;19.69;0;0;0;0;0;
14-03-2019 00:00;15-03-2019 00:00;vikas_sadan;105.06;23.22;11.52;21.91;0.2;18.49;0;0;0;0;0;
15-03-2019 00:00;16-03-2019 00:00;vikas_sadan;58.27;9.62;5.52;8.19;0.19;32.41;0;0;0;0;0;
16-03-2019 00:00;17-03-2019 00:00;vikas_sadan;52.06;9.01;5.56;7.23;0.19;57.32;0;0;0;0;0;
17-03-2019 00:00;18-03-2019 00:00;vikas_sadan;78.47;9.62;5.57;8.22;0.21;44.25;0;0;0;0;0;
18-03-2019 00:00;19-03-2019 00:00;vikas_sadan;91.38;10.4;3.65;7.79;0.24;42.3;0;0;0;0;0;
19-03-2019 00:00;20-03-2019 00:00;vikas_sadan;104.46;10.66;6.02;7.11;0.31;39.57;0;0;0;0;0;
20-03-2019 00:00;21-03-2019 00:00;vikas_sadan;94.72;12.07;11.55;7.45;0.32;18.08;0;0;0;0;0;
21-03-2019 00:00;22-03-2019 00:00;vikas_sadan;115.93;34.29;19.77;25.01;0.19;29.66;0;0;0;0;0;
22-03-2019 00:00;23-03-2019 00:00;vikas_sadan;51.51;9.87;10.36;5.71;0.18;23.51;0;0;0;0;0;
23-03-2019 00:00;24-03-2019 00:00;vikas_sadan;57.48;9.7;9.94;5.36;0.19;29.97;0;0;0;0;0;
24-03-2019 00:00;25-03-2019 00:00;vikas_sadan;54.32;9.67;9.83;5.27;0.19;19.77;0;0;0;0;0;
25-03-2019 00:00;26-03-2019 00:00;vikas_sadan;57.43;9.56;9.42;4.98;0.19;16.7;0;0;0;0;0;
26-03-2019 00:00;27-03-2019 00:00;vikas_sadan;61.17;9.62;9.46;4.74;0.19;27.08;0;0;0;0;0;
27-03-2019 00:00;28-03-2019 00:00;vikas_sadan;74.49;9.87;9.62;5.32;0.24;21.35;0;0;0;0;0;
28-03-2019 00:00;29-03-2019 00:00;vikas_sadan;114.87;9.67;9.65;5.1;0.29;17.96;0;0;0;0;0;
29-03-2019 00:00;30-03-2019 00:00;vikas_sadan;109.16;9.5;9.95;5.2;0.29;20.72;0;0;0;0;0;
30-03-2019 00:00;31-03-2019 00:00;vikas_sadan;121.43;9.43;9.83;5.04;0.3;21.15;0;0;0;0;0;
31-03-2019 00:00;01-04-2019 00:00;vikas_sadan;67.06;9.91;9.69;5.41;0.21;23.55;0;0;0;0;0;
01-04-2019 00:00;02-04-2019 00:00;vikas_sadan;60.31;10.62;8.36;5.44;0.23;24.06;0;0;0;0;0;
02-04-2019 00:00;03-04-2019 00:00;vikas_sadan;100.46;9.82;9.44;5.21;0.25;25.75;0;0;0;0;0;
03-04-2019 00:00;04-04-2019 00:00;vikas_sadan;86.93;9.31;9.7;4.87;0.28;19.24;0;0;0;0;0;
04-04-2019 00:00;05-04-2019 00:00;vikas_sadan;117.2;9.46;9.71;5.04;0.27;24.96;0;0;0;0;0;
05-04-2019 00:00;06-04-2019 00:00;vikas_sadan;129.89;9.25;9.82;4.93;0.24;26.18;0;0;0;0;0;
06-04-2019 00:00;07-04-2019 00:00;vikas_sadan;81.36;9.69;9.77;4.72;0.41;3.93;0;0;0;0;0;
07-04-2019 00:00;08-04-2019 00:00;vikas_sadan;172.81;12.32;10.45;8.4;0.23;22.81;0;0;0;0;0;
08-04-2019 00:00;09-04-2019 00:00;vikas_sadan;124.57;10.9;10.02;5.99;0.26;19.38;0;0;0;0;0;
09-04-2019 00:00;10-04-2019 00:00;vikas_sadan;89.14;9.58;9.85;5.34;0.4;23.21;0;0;0;0;0;
10-04-2019 00:00;11-04-2019 00:00;vikas_sadan;115.01;10.06;9.9;5.92;0.22;20.16;0;0;0;0;0;
11-04-2019 00:00;12-04-2019 00:00;vikas_sadan;91.07;9.86;9.22;5.23;0.28;14.83;0;0;0;0;0;
12-04-2019 00:00;13-04-2019 00:00;vikas_sadan;99.89;9.58;9.53;5.08;0.27;19.71;0;0;0;0;0;
13-04-2019 00:00;14-04-2019 00:00;vikas_sadan;76.22;9.33;9.74;4.96;0.27;15.65;0;0;0;0;0;
14-04-2019 00:00;15-04-2019 00:00;vikas_sadan;63.01;9.81;9.82;5.44;0.25;16.64;0;0;0;0;0;
15-04-2019 00:00;16-04-2019 00:00;vikas_sadan;82.06;9.6;9.7;5.14;0.37;13.96;0;0;0;0;0;
16-04-2019 00:00;17-04-2019 00:00;vikas_sadan;105.55;9.54;9.77;5.16;0.26;14.33;0;0;0;0;0;
17-04-2019 00:00;18-04-2019 00:00;vikas_sadan;23.89;9.4;9.71;4.84;0.23;14.29;0;0;0;0;0;
18-04-2019 00:00;19-04-2019 00:00;vikas_sadan;34.98;11.93;10.12;6.5;0.24;16.8;0;0;0;0;0;
19-04-2019 00:00;20-04-2019 00:00;vikas_sadan;72.47;11.16;9.73;6.47;0.3;21.53;0;0;0;0;0;
20-04-2019 00:00;21-04-2019 00:00;vikas_sadan;67.28;10.09;9.69;5.53;0.29;25.9;0;0;0;0;0;
21-04-2019 00:00;22-04-2019 00:00;vikas_sadan;109.65;9.3;9.73;4.94;0.27;21.31;0;0;0;0;0;
22-04-2019 00:00;23-04-2019 00:00;vikas_sadan;82.63;28.32;18.83;24.19;0.37;31.17;0;0;0;0;0;
23-04-2019 00:00;24-04-2019 00:00;vikas_sadan;102.84;13.65;13.64;8.56;0.34;20.77;0;0;0;0;0;
24-04-2019 00:00;25-04-2019 00:00;vikas_sadan;114.72;10.56;9.15;5.33;0.35;27.55;0;0;0;0;0;
25-04-2019 00:00;26-04-2019 00:00;vikas_sadan;123.5;11.67;10.1;7.4;0.39;30.41;0;0;0;0;0;
26-04-2019 00:00;27-04-2019 00:00;vikas_sadan;112.8;9.71;9.68;5.28;0.25;36.06;0;0;0;0;0;
27-04-2019 00:00;28-04-2019 00:00;vikas_sadan;115.94;9.81;9.63;5.26;0.2;34.37;0;0;0;0;0;
28-04-2019 00:00;29-04-2019 00:00;vikas_sadan;122.05;10.99;9.4;6.31;0.22;34.31;0;0;0;0;0;
29-04-2019 00:00;30-04-2019 00:00;vikas_sadan;123.5;10.95;9.23;6.15;0.43;31.16;0;0;0;0;0;
30-04-2019 00:00;01-05-2019 00:00;vikas_sadan;132.74;10.17;9.34;5.48;0.28;32.08;0;0;0;0;0;
01-05-2019 00:00;02-05-2019 00:00;vikas_sadan;144.51;9.98;9.58;5.43;0.34;41.05;0;0;0;0;0;
02-05-2019 00:00;03-05-2019 00:00;vikas_sadan;134.24;9.72;9.48;5.19;0.28;37.09;0;0;0;0;0;
03-05-2019 00:00;04-05-2019 00:00;vikas_sadan;71.17;10.08;9.85;5.67;0.33;40.86;0;0;0;0;0;
04-05-2019 00:00;05-05-2019 00:00;vikas_sadan;74.27;10.87;9.22;6.01;0.09;20.52;0;0;0;0;0;
05-05-2019 00:00;06-05-2019 00:00;vikas_sadan;83.95;10.02;9.65;5.57;0.2;50.68;0;0;0;0;0;
06-05-2019 00:00;07-05-2019 00:00;vikas_sadan;119.33;9.66;9.52;5.18;0.28;42.41;0;0;0;0;0;
07-05-2019 00:00;08-05-2019 00:00;vikas_sadan;171.48;10.63;9.97;6.11;0.2;32;0;0;0;0;0;
08-05-2019 00:00;09-05-2019 00:00;vikas_sadan;146.31;10.6;9.25;5.98;0.59;32.79;0;0;0;0;0;
09-05-2019 00:00;10-05-2019 00:00;vikas_sadan;176.03;10.18;9.16;5.63;0.37;28.94;0;0;0;0;0;
10-05-2019 00:00;11-05-2019 00:00;vikas_sadan;124.15;9.25;9.54;4.95;0.35;31.94;0;0;0;0;0;
11-05-2019 00:00;12-05-2019 00:00;vikas_sadan;98.84;10.12;9.69;5.62;0.34;47.13;0;0;0;0;0;
12-05-2019 00:00;13-05-2019 00:00;vikas_sadan;269.13;10.16;9.3;5.48;0.36;49.02;0;0;0;0;0;
13-05-2019 00:00;14-05-2019 00:00;vikas_sadan;139.56;10.03;9.72;5.55;0.41;57.17;0;0;0;0;0;
14-05-2019 00:00;15-05-2019 00:00;vikas_sadan;47.49;9.64;9.54;5.25;0.37;47.4;0;0;0;0;0;
15-05-2019 00:00;16-05-2019 00:00;vikas_sadan;71.7;12.21;10.7;7.76;0.3;34.54;0;0;0;0;0;
16-05-2019 00:00;17-05-2019 00:00;vikas_sadan;89.97;10.08;9.24;5.47;0.36;35.82;0;0;0;0;0;
17-05-2019 00:00;18-05-2019 00:00;vikas_sadan;97.36;13.5;10.09;8.98;0.3;29.56;0;0;0;0;0;
18-05-2019 00:00;19-05-2019 00:00;vikas_sadan;38.44;12.1;8.9;7.11;0.31;35.24;0;0;0;0;0;
19-05-2019 00:00;20-05-2019 00:00;vikas_sadan;63.82;11.81;8.89;7.01;0.35;42.89;0;0;0;0;0;
20-05-2019 00:00;21-05-2019 00:00;vikas_sadan;105.2;11.63;9.53;6.94;0.35;36.9;0;0;0;0;0;
21-05-2019 00:00;22-05-2019 00:00;vikas_sadan;86.08;10.38;9.26;5.66;0.37;36.07;0;0;0;0;0;
22-05-2019 00:00;23-05-2019 00:00;vikas_sadan;87.52;10.01;9.25;5.43;0.5;22.82;0;0;0;0;0;
23-05-2019 00:00;24-05-2019 00:00;vikas_sadan;90.21;9.73;9.2;5.19;0.44;34.5;0;0;0;0;0;
24-05-2019 00:00;25-05-2019 00:00;vikas_sadan;46.15;10.59;9.94;6.09;0.37;34.27;0;0;0;0;0;
25-05-2019 00:00;26-05-2019 00:00;vikas_sadan;43.87;10.58;9.1;5.78;0.36;43.04;0;0;0;0;0;
26-05-2019 00:00;27-05-2019 00:00;vikas_sadan;56.07;10.7;9.35;5.76;0.35;45.86;0;0;0;0;0;
27-05-2019 00:00;28-05-2019 00:00;vikas_sadan;76.38;10.58;8.89;6;0.21;34.03;0;0;0;0;0;
28-05-2019 00:00;29-05-2019 00:00;vikas_sadan;79.12;9.27;36.45;24.07;0.24;54.22;0;0;0;0;0;
29-05-2019 00:00;30-05-2019 00:00;vikas_sadan;86.15;36.36;58.86;60.6;0.4;90.08;0;0;0;0;0;
30-05-2019 00:00;31-05-2019 00:00;vikas_sadan;135.09;79.38;45.17;83.7;0.33;58.29;0;0;0;0;0;
31-05-2019 00:00;01-06-2019 00:00;vikas_sadan;124.73;26.03;45.21;42.89;0.3;69.51;0;0;0;0;0;
01-06-2019 00:00;02-06-2019 00:00;vikas_sadan;117.14;32.19;43.62;43.77;0.29;98.38;0;0;0;0;0;
02-06-2019 00:00;03-06-2019 00:00;vikas_sadan;92.22;15.36;40.16;14.47;0.39;120.51;0;0;0;0;0;
03-06-2019 00:00;04-06-2019 00:00;vikas_sadan;102.02;9.41;31.38;10.4;0.4;128.3;0;0;0;0;0;
04-06-2019 00:00;05-06-2019 00:00;vikas_sadan;76.57;4.58;45.88;18.66;0.39;110.73;0;0;0;0;0;
05-06-2019 00:00;06-06-2019 00:00;vikas_sadan;96.95;16.15;36.75;28.41;0.36;96.26;0;0;0;0;0;
06-06-2019 00:00;07-06-2019 00:00;vikas_sadan;111.06;21.26;31.88;28.76;0.31;88.21;0;0;0;0;0;
07-06-2019 00:00;08-06-2019 00:00;vikas_sadan;73.94;5.27;32.98;14.09;0.35;102.24;0;0;0;0;0;
08-06-2019 00:00;09-06-2019 00:00;vikas_sadan;77.56;15.41;33.03;19.04;0.33;92.76;0;0;0;0;0;
09-06-2019 00:00;10-06-2019 00:00;vikas_sadan;117.69;47.92;35.75;52.86;0.27;77.44;0;0;0;0;0;
10-06-2019 00:00;11-06-2019 00:00;vikas_sadan;118.9;32.95;47.35;46.89;0.39;82.37;0;0;0;0;0;
11-06-2019 00:00;12-06-2019 00:00;vikas_sadan;226.99;30.53;52.52;49.24;0.25;46.94;0;0;0;0;0;
12-06-2019 00:00;13-06-2019 00:00;vikas_sadan;102.34;4.55;46.95;18.59;0.36;107.52;0;0;0;0;0;
13-06-2019 00:00;14-06-2019 00:00;vikas_sadan;77.25;9.42;60.54;27.95;0.28;75.52;0;0;0;0;0;
14-06-2019 00:00;15-06-2019 00:00;vikas_sadan;57.43;0;0;0;0.47;60.13;0;0;0;0;0;
15-06-2019 00:00;16-06-2019 00:00;vikas_sadan;101.05;7.66;8.6;1.3;0.14;135.68;0;0;0;0;0;
16-06-2019 00:00;17-06-2019 00:00;vikas_sadan;36.3;8.52;9.37;3.11;0.86;80.2;0;0;0;0;0;
17-06-2019 00:00;18-06-2019 00:00;vikas_sadan;44.69;8.11;9.49;2.45;0.82;60.32;0;0;0;0;0;
18-06-2019 00:00;19-06-2019 00:00;vikas_sadan;41.05;7.66;9.4;2.26;0.54;106.23;0;0;0;0;0;
19-06-2019 00:00;20-06-2019 00:00;vikas_sadan;50.27;8.15;10.19;2.64;0.69;94.41;0;0;0;0;0;
20-06-2019 00:00;21-06-2019 00:00;vikas_sadan;47.81;10.67;10.36;4.26;0.28;89.18;0;0;0;0;0;
21-06-2019 00:00;22-06-2019 00:00;vikas_sadan;78.49;13.54;6.75;4.96;0.24;71.19;0;0;0;0;0;
22-06-2019 00:00;23-06-2019 00:00;vikas_sadan;65.99;13.58;6.65;5.09;0.26;97.35;0;0;0;0;0;
23-06-2019 00:00;24-06-2019 00:00;vikas_sadan;49.82;13.52;6.67;5.06;0.25;91.19;0;0;0;0;0;
24-06-2019 00:00;25-06-2019 00:00;vikas_sadan;25.87;13.71;6.42;5.07;0.22;36.41;0;0;0;0;0;
25-06-2019 00:00;26-06-2019 00:00;vikas_sadan;43.99;13.39;6.58;4.94;0.17;60.08;0;0;0;0;0;
26-06-2019 00:00;27-06-2019 00:00;vikas_sadan;57.58;21.77;7.91;11.24;0.34;47.6;0;0;0;0;0;
27-06-2019 00:00;28-06-2019 00:00;vikas_sadan;87.88;24.23;9.93;13.16;0.33;64.87;0;0;0;0;0;
28-06-2019 00:00;29-06-2019 00:00;vikas_sadan;77.71;18.07;6.14;8.59;0.27;63.11;0;0;0;0;0;
29-06-2019 00:00;30-06-2019 00:00;vikas_sadan;88.44;19.48;7.58;9;0.34;48.57;0;0;0;0;0;
30-06-2019 00:00;01-07-2019 00:00;vikas_sadan;91.52;16.07;5.23;6.47;0.33;57.81;0;0;0;0;0;
01-07-2019 00:00;02-07-2019 00:00;vikas_sadan;68.93;14.91;5.37;5.74;0.33;51.46;0;0;0;0;0;
02-07-2019 00:00;03-07-2019 00:00;vikas_sadan;93.95;15.02;5.91;5.9;0.39;89.29;0;0;0;0;0;
03-07-2019 00:00;04-07-2019 00:00;vikas_sadan;45.74;14.32;5.7;5.19;0.37;30.47;0;0;0;0;0;
04-07-2019 00:00;05-07-2019 00:00;vikas_sadan;30.07;14.55;5.79;5.43;0.41;14.41;0;0;0;0;0;
05-07-2019 00:00;06-07-2019 00:00;vikas_sadan;32.81;14.62;5.33;5.24;0.38;16.09;0;0;0;0;0;
06-07-2019 00:00;07-07-2019 00:00;vikas_sadan;36.64;14.2;5.63;5.06;0.42;28.97;0;0;0;0;0;
